DOIs,api_add,times_cited,recent_citations,highly_cited_1,highly_cited_5,highly_cited_10,relative_citation_ratio,field_citation_ratio,license
10.1007/s00033-017-0881-x,"{'doi': '10.1007/s00033-017-0881-x', 'times_cited': 7, 'recent_citations': 7, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': 4.66, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",7.0,7.0,False,False,False,,4.66,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.5465/ambpp.2011.65869434,"{'doi': '10.5465/ambpp.2011.65869434', 'times_cited': 0, 'recent_citations': 0, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': None, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",0.0,0.0,False,False,False,,,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.12999/awwa.c908.01,,,,,,,,,
10.1016/j.ijbiomac.2014.08.010,"{'doi': '10.1016/j.ijbiomac.2014.08.010', 'times_cited': 7, 'recent_citations': 2, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': 0.6, 'field_citation_ratio': 1.05, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",7.0,2.0,False,False,False,0.6,1.05,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.15757/kpjt.2016.48.2.011,"{'doi': '10.15757/kpjt.2016.48.2.011', 'times_cited': 0, 'recent_citations': 0, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': 0.0, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",0.0,0.0,False,False,False,,0.0,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1787/788836450650,,,,,,,,,
10.1109/icimw.2010.5612425,"{'doi': '10.1109/icimw.2010.5612425', 'times_cited': 1, 'recent_citations': 0, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': 0.35, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",1.0,0.0,False,False,False,,0.35,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.2172/464391,,,,,,,,,
10.1016/j.wace.2014.05.001,"{'doi': '10.1016/j.wace.2014.05.001', 'times_cited': 51, 'recent_citations': 25, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': 6.58, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",51.0,25.0,False,False,False,,6.58,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1590/s0102-09352011000400002,"{'doi': '10.1590/s0102-09352011000400002', 'times_cited': 0, 'recent_citations': 0, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': None, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",0.0,0.0,False,False,False,,,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1136/bmj.329.7476.s206,"{'doi': '10.1136/bmj.329.7476.s206', 'times_cited': 0, 'recent_citations': 0, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': 0.0, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",0.0,0.0,False,False,False,,0.0,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1021/cen-v033n004.p298,"{'doi': '10.1021/cen-v033n004.p298', 'times_cited': 0, 'recent_citations': 0, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': None, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",0.0,0.0,False,False,False,,,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1107/s1600536807029327/bv2062isup2.hkl,,,,,,,,,
10.1055/s-002-10245,,,,,,,,,
10.9739/uvcd.2014-41253,"{'doi': '10.9739/uvcd.2014-41253', 'times_cited': 0, 'recent_citations': 0, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': None, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",0.0,0.0,False,False,False,,,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1046/j.0962-1083.2001.01410.x,"{'doi': '10.1046/j.0962-1083.2001.01410.x', 'times_cited': 26, 'recent_citations': 1, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': 0.23, 'field_citation_ratio': 1.47, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",26.0,1.0,False,False,False,0.23,1.47,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1007/bf00401327,"{'doi': '10.1007/bf00401327', 'times_cited': 18, 'recent_citations': 1, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': 0.92, 'field_citation_ratio': None, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",18.0,1.0,False,False,False,0.92,,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
10.1007/bf00767772,,,,,,,,,
10.1016/j.psychres.2017.09.019,"{'doi': '10.1016/j.psychres.2017.09.019', 'times_cited': 1, 'recent_citations': 1, 'highly_cited_1': False, 'highly_cited_5': False, 'highly_cited_10': False, 'relative_citation_ratio': None, 'field_citation_ratio': None, 'license': 'This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information.'}",1.0,1.0,False,False,False,,,"This data has been sourced via the Dimensions Metrics API, use of which is subject to the terms at https://dimensions.ai/policies/terms/metrics/. Any use by an unregistered organization is not authorized. Please contact info@dimensions.ai for further information."
